Time,LF_FOOT_X,LF_FOOT_Y,LF_FOOT_Z,LH_FOOT_X,LH_FOOT_Y,LH_FOOT_Z,RF_FOOT_X,RF_FOOT_Y,RF_FOOT_Z,RH_FOOT_X,RH_FOOT_Y,RH_FOOT_Z,Base_lin_vel_X,Base_lin_vel_Y,Base_lin_vel_Z
111,3.837638723780401e-05,0.0,285.6260681152344,0.0,0.0,0.0,0.0,0.0,0.0,3.5951172321802005e-05,0.0,267.5757751464844,-0.3805433213710785,-0.915564775466919,-0.0004030456766486168
112,3.62098689947743e-05,0.0,269.5011901855469,0.0,0.0,0.0,0.0,0.0,0.0,3.6544013710226864e-05,0.0,271.9881591796875,-0.39056360721588135,-0.9302077889442444,0.004736124537885189
113,3.299270974821411e-05,0.0,245.55667114257812,0.0,0.0,0.0,0.0,0.0,0.0,3.611374268075451e-05,0.0,268.7857666015625,-0.39901402592658997,-0.9498117566108704,0.006212604232132435
114,2.912650779762771e-05,0.0,216.78147888183594,0.0,0.0,0.0,0.0,0.0,0.0,3.361346898600459e-05,0.0,250.1768341064453,-0.40362298488616943,-0.9743484258651733,-0.002934502437710762
115,2.3527965822722763e-05,0.0,175.11289978027344,0.0,0.0,0.0,1.118083036999451e-05,0.0,83.2161865234375,2.7711766961147077e-05,0.0,206.2519073486328,-0.40035775303840637,-1.00778067111969,-0.027878694236278534
116,5.905755187995965e-06,0.0,43.95509338378906,5.244556814432144e-05,0.0,390.33953857421875,6.716222560498863e-05,0.0,499.87200927734375,1.5470057405764237e-05,0.0,115.13985443115234,-0.389142781496048,-1.047852635383606,0.01589198410511017
117,0.0,0.0,0.0,4.1340743337059394e-05,0.0,307.6890563964844,4.0653147152625024e-05,0.0,302.5714416503906,0.0,0.0,0.0,-0.3725409209728241,-0.9578388333320618,0.06280180811882019
118,0.0,0.0,0.0,3.827473847195506e-05,0.0,284.8695068359375,2.559885979280807e-05,0.0,190.52606201171875,0.0,0.0,0.0,-0.35297784209251404,-0.9259243011474609,0.03713361918926239
119,0.0,0.0,0.0,3.8203830627026036e-05,0.0,284.3417663574219,2.9106569854775444e-05,0.0,216.63308715820312,0.0,0.0,0.0,-0.33334165811538696,-0.8863775134086609,0.018596552312374115
120,0.0,0.0,0.0,3.6545876355376095e-05,0.0,272.00201416015625,3.193759766872972e-05,0.0,237.7037353515625,0.0,0.0,0.0,-0.32913562655448914,-0.8656817674636841,0.01867559552192688
121,0.0,0.0,0.0,3.76205935026519e-05,0.0,280.0008544921875,3.235245094401762e-05,0.0,240.79139709472656,0.0,0.0,0.0,-0.3341362476348877,-0.8659433722496033,0.02473011240363121
122,0.0,0.0,0.0,3.788612593780272e-05,0.0,281.9771423339844,3.0693972803419456e-05,0.0,228.44772338867188,0.0,0.0,0.0,-0.33657023310661316,-0.8761326670646667,0.027178585529327393
123,0.0,0.0,0.0,3.696873318403959e-05,0.0,275.14923095703125,3.056255809497088e-05,0.0,227.46963500976562,0.0,0.0,0.0,-0.3409411311149597,-0.8929960131645203,0.027117867022752762
124,0.0,0.0,0.0,3.541202386259101e-05,0.0,263.5630187988281,3.0641236662631854e-05,0.0,228.05523681640625,0.0,0.0,0.0,-0.35315054655075073,-0.9148038029670715,0.025766942650079727
